"","Conglomerado","Anio","Estado","Municipio","Tipo_Epifita","Presencia_Troncos","Presencia_Ramas"
"1624",76865,2009,"Oaxaca","San Carlos Yautepec","Bromeliaceas","Nula presencia","Escasa < 15%"
"1625",76865,2009,"Oaxaca","San Carlos Yautepec","Cactaceas","Nula presencia","Abundante 15 - 40 %"
"1626",76865,2009,"Oaxaca","San Carlos Yautepec","Liquenes","Nula presencia","Abundante 15 - 40 %"
"1627",76870,2009,"Oaxaca","Magdalena Tequisistlan","Liquenes","Escasa < 15%","Abundante 15 - 40 %"
"1628",76870,2009,"Oaxaca","Magdalena Tequisistlan","Musgos","Nula presencia","Escasa < 15%"
"1629",76935,2009,"Oaxaca","Santiago Jamiltepec","Liquenes","Escasa < 15%","Nula presencia"
"1630",76940,2009,"Oaxaca","Villa de Tututepec de Melcho","Musgos","Escasa < 15%","Escasa < 15%"
"1631",76940,2009,"Oaxaca","Villa de Tututepec de Melcho","Liquenes","Escasa < 15%","Escasa < 15%"
"1632",76950,2009,"Oaxaca","San Juan Lachao","Helechos","Escasa < 15%","Escasa < 15%"
"1633",76950,2009,"Oaxaca","San Juan Lachao","Otras","Escasa < 15%","Escasa < 15%"
"1634",76955,2009,"Oaxaca","San Jeronimo Coatlan","Helechos","Escasa < 15%","Escasa < 15%"
"1635",76955,2009,"Oaxaca","San Jeronimo Coatlan","Bromeliaceas","Abundante 15 - 40 %","Abundante 15 - 40 %"
"1636",76955,2009,"Oaxaca","San Jeronimo Coatlan","Liquenes","Abundante 15 - 40 %","Abundante 15 - 40 %"
"1637",76955,2009,"Oaxaca","San Jeronimo Coatlan","Musgos","Abundante 15 - 40 %","Abundante 15 - 40 %"
"1638",76955,2009,"Oaxaca","San Jeronimo Coatlan","Orquideas","Escasa < 15%","Escasa < 15%"
"1639",76960,2009,"Oaxaca","San Miguel Coatlan","Musgos","Muy Abundante > 40 %","Muy Abundante > 40 %"
"1640",76960,2009,"Oaxaca","San Miguel Coatlan","Orquideas","Nula presencia","Abundante 15 - 40 %"
"1641",76960,2009,"Oaxaca","San Miguel Coatlan","Bromeliaceas","Escasa < 15%","Abundante 15 - 40 %"
"1642",76960,2009,"Oaxaca","San Miguel Coatlan","Liquenes","Muy Abundante > 40 %","Muy Abundante > 40 %"
"1643",76965,2009,"Oaxaca","San Mateo Rio Hondo","Musgos","Muy Abundante > 40 %","Muy Abundante > 40 %"
"1644",76965,2009,"Oaxaca","San Mateo Rio Hondo","Otras","Escasa < 15%","Nula presencia"
"1645",76965,2009,"Oaxaca","San Mateo Rio Hondo","Liquenes","Muy Abundante > 40 %","Muy Abundante > 40 %"
"1646",76970,2009,"Oaxaca","San Juan Ozolotepec","Liquenes","Escasa < 15%","Escasa < 15%"
"1647",76970,2009,"Oaxaca","San Juan Ozolotepec","Otras","Nula presencia","Escasa < 15%"
"1648",76970,2009,"Oaxaca","San Juan Ozolotepec","Musgos","Escasa < 15%","Escasa < 15%"
"1649",77046,2009,"Oaxaca","Santiago Jamiltepec","Liquenes","Escasa < 15%","Escasa < 15%"
"1650",77051,2009,"Oaxaca","Villa de Tututepec de Melcho","Liquenes","Escasa < 15%","Escasa < 15%"
"1651",77056,2009,"Oaxaca","Santa Catarina Juquila","Helechos","Escasa < 15%","Escasa < 15%"
"1652",77056,2009,"Oaxaca","Santa Catarina Juquila","Bromeliaceas","Abundante 15 - 40 %","Abundante 15 - 40 %"
"1653",77056,2009,"Oaxaca","Santa Catarina Juquila","Musgos","Abundante 15 - 40 %","Abundante 15 - 40 %"
"1654",77056,2009,"Oaxaca","Santa Catarina Juquila","Orquideas","Escasa < 15%","Escasa < 15%"
"1655",77056,2009,"Oaxaca","Santa Catarina Juquila","Liquenes","Muy Abundante > 40 %","Muy Abundante > 40 %"
"1656",77061,2009,"Oaxaca","San Gabriel Mixtepec","Bromeliaceas","Escasa < 15%","Escasa < 15%"
"1657",77061,2009,"Oaxaca","San Gabriel Mixtepec","Orquideas","Escasa < 15%","Escasa < 15%"
"1658",77061,2009,"Oaxaca","San Gabriel Mixtepec","Helechos","Escasa < 15%","Escasa < 15%"
"1659",77061,2009,"Oaxaca","San Gabriel Mixtepec","Musgos","Abundante 15 - 40 %","Abundante 15 - 40 %"
"1660",77061,2009,"Oaxaca","San Gabriel Mixtepec","Liquenes","Abundante 15 - 40 %","Abundante 15 - 40 %"
"1661",77066,2009,"Oaxaca","San Sebastian Coatlan","Musgos","Muy Abundante > 40 %","Nula presencia"
"1662",77066,2009,"Oaxaca","San Sebastian Coatlan","Liquenes","Muy Abundante > 40 %","Muy Abundante > 40 %"
"1663",77066,2009,"Oaxaca","San Sebastian Coatlan","Cactaceas","Escasa < 15%","Nula presencia"
"1664",77066,2009,"Oaxaca","San Sebastian Coatlan","Bromeliaceas","Escasa < 15%","Escasa < 15%"
"1665",77076,2009,"Oaxaca","Santa Maria Ozolotepec","Musgos","Muy Abundante > 40 %","Abundante 15 - 40 %"
"1666",77076,2009,"Oaxaca","Santa Maria Ozolotepec","Liquenes","Escasa < 15%","Escasa < 15%"
"1667",77076,2009,"Oaxaca","Santa Maria Ozolotepec","Helechos","Escasa < 15%","Escasa < 15%"
"1668",77076,2009,"Oaxaca","Santa Maria Ozolotepec","Otras","Escasa < 15%","Escasa < 15%"
"1669",77149,2009,"Oaxaca","Villa de Tututepec de Melcho","Liquenes","Escasa < 15%","Escasa < 15%"
"1670",77154,2009,"Oaxaca","Villa de Tututepec de Melcho","Liquenes","Escasa < 15%","Escasa < 15%"
"1671",77154,2009,"Oaxaca","Villa de Tututepec de Melcho","Musgos","Escasa < 15%","Escasa < 15%"
"1672",77164,2009,"Oaxaca","San Jeronimo Coatlan","Orquideas","Abundante 15 - 40 %","Abundante 15 - 40 %"
"1673",77164,2009,"Oaxaca","San Jeronimo Coatlan","Bromeliaceas","Abundante 15 - 40 %","Abundante 15 - 40 %"
"1674",77164,2009,"Oaxaca","San Jeronimo Coatlan","Liquenes","Muy Abundante > 40 %","Muy Abundante > 40 %"
"1675",77164,2009,"Oaxaca","San Jeronimo Coatlan","Helechos","Escasa < 15%","Escasa < 15%"
"1676",77164,2009,"Oaxaca","San Jeronimo Coatlan","Musgos","Abundante 15 - 40 %","Abundante 15 - 40 %"
"1677",77169,2009,"Oaxaca","Santa Catarina Loxicha","Helechos","Escasa < 15%","Nula presencia"
"1678",77169,2009,"Oaxaca","Santa Catarina Loxicha","Musgos","Escasa < 15%","Nula presencia"
"1679",77169,2009,"Oaxaca","Santa Catarina Loxicha","Liquenes","Abundante 15 - 40 %","Abundante 15 - 40 %"
"1680",77174,2009,"Oaxaca","San Miguel Suchixtepec","Helechos","Escasa < 15%","Nula presencia"
"1681",77174,2009,"Oaxaca","San Miguel Suchixtepec","Musgos","Muy Abundante > 40 %","Muy Abundante > 40 %"
"1682",77174,2009,"Oaxaca","San Miguel Suchixtepec","Liquenes","Muy Abundante > 40 %","Muy Abundante > 40 %"
"1683",77174,2009,"Oaxaca","San Miguel Suchixtepec","Bromeliaceas","Escasa < 15%","Abundante 15 - 40 %"
"1684",77179,2009,"Oaxaca","Santiago Xanica","Musgos","Muy Abundante > 40 %","Muy Abundante > 40 %"
"1685",77179,2009,"Oaxaca","Santiago Xanica","Otras","Abundante 15 - 40 %","Abundante 15 - 40 %"
"1686",77184,2009,"Oaxaca","San Miguel del Puerto","Helechos","Escasa < 15%","Escasa < 15%"
"1687",77184,2009,"Oaxaca","San Miguel del Puerto","Orquideas","Escasa < 15%","Escasa < 15%"
"1688",77184,2009,"Oaxaca","San Miguel del Puerto","Liquenes","Escasa < 15%","Escasa < 15%"
"1689",77184,2009,"Oaxaca","San Miguel del Puerto","Musgos","Escasa < 15%","Escasa < 15%"
"1690",77243,2009,"Oaxaca","Santiago Jamiltepec","Liquenes","Escasa < 15%","Escasa < 15%"
"1691",77253,2009,"Oaxaca","Santa Catarina Juquila","Liquenes","Escasa < 15%","Escasa < 15%"
"1692",77253,2009,"Oaxaca","Santa Catarina Juquila","Helechos","Escasa < 15%","Escasa < 15%"
"1693",77258,2009,"Oaxaca","San Gabriel Mixtepec","Helechos","Escasa < 15%","Nula presencia"
"1694",77258,2009,"Oaxaca","San Gabriel Mixtepec","Liquenes","Escasa < 15%","Escasa < 15%"
"1695",77258,2009,"Oaxaca","San Gabriel Mixtepec","Otras","Escasa < 15%","Escasa < 15%"
"1696",77263,2009,"Oaxaca","San Sebastian Coatlan","Liquenes","Abundante 15 - 40 %","Abundante 15 - 40 %"
"1697",77263,2009,"Oaxaca","San Sebastian Coatlan","Musgos","Escasa < 15%","Escasa < 15%"
"1698",77268,2009,"Oaxaca","San Agustin Loxicha","Musgos","Abundante 15 - 40 %","Abundante 15 - 40 %"
"1699",77268,2009,"Oaxaca","San Agustin Loxicha","Liquenes","Abundante 15 - 40 %","Abundante 15 - 40 %"
"1700",77273,2009,"Oaxaca","San Marcial Ozolotepec","Helechos","Abundante 15 - 40 %","Abundante 15 - 40 %"
"1701",77273,2009,"Oaxaca","San Marcial Ozolotepec","Musgos","Abundante 15 - 40 %","Muy Abundante > 40 %"
"1702",77273,2009,"Oaxaca","San Marcial Ozolotepec","Liquenes","Abundante 15 - 40 %","Muy Abundante > 40 %"
"1703",77273,2009,"Oaxaca","San Marcial Ozolotepec","Otras","Escasa < 15%","Escasa < 15%"
"1704",77336,2009,"Oaxaca","Villa de Tututepec de Melcho","Liquenes","Escasa < 15%","Escasa < 15%"
"1705",77336,2009,"Oaxaca","Villa de Tututepec de Melcho","Otras","Nula presencia","Escasa < 15%"
"1706",77346,2009,"Oaxaca","Villa de Tututepec de Melcho","Helechos","Escasa < 15%","Escasa < 15%"
"1707",77346,2009,"Oaxaca","Villa de Tututepec de Melcho","Cactaceas","Escasa < 15%","Escasa < 15%"
"1708",77346,2009,"Oaxaca","Villa de Tututepec de Melcho","Musgos","Escasa < 15%","Escasa < 15%"
"1709",77351,2009,"Oaxaca","San Pedro Mixtepec - Distr.","Bromeliaceas","Escasa < 15%","Escasa < 15%"
"1710",77351,2009,"Oaxaca","San Pedro Mixtepec - Distr.","Musgos","Escasa < 15%","Escasa < 15%"
"1711",77351,2009,"Oaxaca","San Pedro Mixtepec - Distr.","Otras","Escasa < 15%","Escasa < 15%"
"1712",77351,2009,"Oaxaca","San Pedro Mixtepec - Distr.","Cactaceas","Escasa < 15%","Escasa < 15%"
"1713",77351,2009,"Oaxaca","San Pedro Mixtepec - Distr.","Liquenes","Escasa < 15%","Escasa < 15%"
"1714",77356,2009,"Oaxaca","San Baltazar Loxicha","Musgos","Escasa < 15%","Nula presencia"
"1715",77356,2009,"Oaxaca","San Baltazar Loxicha","Bromeliaceas","Escasa < 15%","Escasa < 15%"
"1716",77356,2009,"Oaxaca","San Baltazar Loxicha","Liquenes","Abundante 15 - 40 %","Abundante 15 - 40 %"
"1717",77427,2009,"Oaxaca","San Pedro Mixtepec - Distr.","Liquenes","Escasa < 15%","Nula presencia"
"1718",77437,2009,"Oaxaca","San Bartolome Loxicha","Orquideas","Abundante 15 - 40 %","Escasa < 15%"
"1719",77437,2009,"Oaxaca","San Bartolome Loxicha","Helechos","Abundante 15 - 40 %","Abundante 15 - 40 %"
"1720",77437,2009,"Oaxaca","San Bartolome Loxicha","Musgos","Abundante 15 - 40 %","Abundante 15 - 40 %"
"1721",77437,2009,"Oaxaca","San Bartolome Loxicha","Liquenes","Abundante 15 - 40 %","Abundante 15 - 40 %"
"1722",77437,2009,"Oaxaca","San Bartolome Loxicha","Bromeliaceas","Abundante 15 - 40 %","Abundante 15 - 40 %"
"1723",77442,2009,"Oaxaca","Pluma Hidalgo","Helechos","Escasa < 15%","Escasa < 15%"
"1724",77442,2009,"Oaxaca","Pluma Hidalgo","Liquenes","Escasa < 15%","Escasa < 15%"
"1725",77442,2009,"Oaxaca","Pluma Hidalgo","Orquideas","Escasa < 15%","Escasa < 15%"
"1726",77447,2009,"Oaxaca","San Miguel del Puerto","Otras","Escasa < 15%","Escasa < 15%"
"1727",77447,2009,"Oaxaca","San Miguel del Puerto","Bromeliaceas","Escasa < 15%","Escasa < 15%"
"1728",77447,2009,"Oaxaca","San Miguel del Puerto","Helechos","Abundante 15 - 40 %","Abundante 15 - 40 %"
"1729",77447,2009,"Oaxaca","San Miguel del Puerto","Musgos","Abundante 15 - 40 %","Abundante 15 - 40 %"
"1730",77452,2009,"Oaxaca","San Miguel del Puerto","Cactaceas","Escasa < 15%","Escasa < 15%"
"1731",77452,2009,"Oaxaca","San Miguel del Puerto","Bromeliaceas","Escasa < 15%","Escasa < 15%"
"1732",77452,2009,"Oaxaca","San Miguel del Puerto","Helechos","Escasa < 15%","Escasa < 15%"
"1733",77452,2009,"Oaxaca","San Miguel del Puerto","Orquideas","Escasa < 15%","Escasa < 15%"
"1734",77452,2009,"Oaxaca","San Miguel del Puerto","Musgos","Escasa < 15%","Escasa < 15%"
"1735",77452,2009,"Oaxaca","San Miguel del Puerto","Liquenes","Escasa < 15%","Escasa < 15%"
"1736",77496,2009,"Oaxaca","San Pedro Mixtepec - Distr.","Liquenes","Escasa < 15%","Escasa < 15%"
"1737",77501,2009,"Oaxaca","Santa Maria Colotepec","Cactaceas","Escasa < 15%","Escasa < 15%"
"1738",77501,2009,"Oaxaca","Santa Maria Colotepec","Otras","Escasa < 15%","Escasa < 15%"
"1739",77506,2009,"Oaxaca","San Agustin Loxicha","Cactaceas","Escasa < 15%","Escasa < 15%"
"1740",77506,2009,"Oaxaca","San Agustin Loxicha","Otras","Escasa < 15%","Escasa < 15%"
"1741",77511,2009,"Oaxaca","Pluma Hidalgo","Otras","Escasa < 15%","Abundante 15 - 40 %"
"1742",77511,2009,"Oaxaca","Pluma Hidalgo","Liquenes","Escasa < 15%","Escasa < 15%"
"1743",77511,2009,"Oaxaca","Pluma Hidalgo","Musgos","Escasa < 15%","Escasa < 15%"
"1744",77563,2009,"Oaxaca","Santa Maria Tonameca","Liquenes","Escasa < 15%","Nula presencia"
"1745",77568,2009,"Oaxaca","Candelaria Loxicha","Orquideas","Escasa < 15%","Escasa < 15%"
"1746",77568,2009,"Oaxaca","Candelaria Loxicha","Liquenes","Escasa < 15%","Escasa < 15%"
"1747",77568,2009,"Oaxaca","Candelaria Loxicha","Bromeliaceas","Escasa < 15%","Escasa < 15%"
"1748",77573,2009,"Oaxaca","Santa Maria Huatulco","Otras","Escasa < 15%","Escasa < 15%"
"1749",77573,2009,"Oaxaca","Santa Maria Huatulco","Cactaceas","Escasa < 15%","Escasa < 15%"
"1750",77614,2009,"Oaxaca","Santa Maria Colotepec","Liquenes","Escasa < 15%","Escasa < 15%"
"1751",77668,2009,"Oaxaca","Santa Maria Tonameca","Cactaceas","Escasa < 15%","Escasa < 15%"
"1752",77668,2009,"Oaxaca","Santa Maria Tonameca","Otras","Escasa < 15%","Escasa < 15%"
"1753",45906,2010,"Veracruz de Ignacio de la Llave","Panuco","Liquenes","Escasa < 15%","Escasa < 15%"
"1754",46568,2010,"Veracruz de Ignacio de la Llave","Pueblo Viejo","Cactaceas","Escasa < 15%","Nula presencia"
"1755",48381,2010,"Veracruz de Ignacio de la Llave","Panuco","Liquenes","Escasa < 15%","Escasa < 15%"
"1756",49072,2010,"Veracruz de Ignacio de la Llave","Ozuluama de Mascareñas","Liquenes","Escasa < 15%","Escasa < 15%"
"1757",49751,2010,"Veracruz de Ignacio de la Llave","Tempoal","Liquenes","Escasa < 15%","Escasa < 15%"
"1758",49751,2010,"Veracruz de Ignacio de la Llave","Tempoal","Cactaceas","Escasa < 15%","Escasa < 15%"
"1759",49751,2010,"Veracruz de Ignacio de la Llave","Tempoal","Bromeliaceas","Escasa < 15%","Nula presencia"
"1760",49751,2010,"Veracruz de Ignacio de la Llave","Tempoal","Otras","Escasa < 15%","Nula presencia"
"1761",49771,2010,"Veracruz de Ignacio de la Llave","Tamiahua","Liquenes","Escasa < 15%","Escasa < 15%"
"1762",49771,2010,"Veracruz de Ignacio de la Llave","Tamiahua","Musgos","Escasa < 15%","Escasa < 15%"
"1763",50218,2010,"Veracruz de Ignacio de la Llave","Tantoyuca","Liquenes","Escasa < 15%","Escasa < 15%"
"1764",50688,2010,"Veracruz de Ignacio de la Llave","Tancoco","Bromeliaceas","Escasa < 15%","Escasa < 15%"
"1765",50688,2010,"Veracruz de Ignacio de la Llave","Tancoco","Helechos","Escasa < 15%","Escasa < 15%"
"1766",50688,2010,"Veracruz de Ignacio de la Llave","Tancoco","Orquideas","Escasa < 15%","Escasa < 15%"
"1767",50688,2010,"Veracruz de Ignacio de la Llave","Tancoco","Otras","Muy Abundante > 40 %","Nula presencia"
"1768",50688,2010,"Veracruz de Ignacio de la Llave","Tancoco","Musgos","Muy Abundante > 40 %","Muy Abundante > 40 %"
"1769",50688,2010,"Veracruz de Ignacio de la Llave","Tancoco","Liquenes","Escasa < 15%","Escasa < 15%"
"1770",50910,2010,"Veracruz de Ignacio de la Llave","Tantoyuca","Liquenes","Escasa < 15%","Escasa < 15%"
"1771",50910,2010,"Veracruz de Ignacio de la Llave","Tantoyuca","Otras","Escasa < 15%","Nula presencia"
"1772",50915,2010,"Veracruz de Ignacio de la Llave","Ixcatepec","Otras","Abundante 15 - 40 %","Escasa < 15%"
"1773",50915,2010,"Veracruz de Ignacio de la Llave","Ixcatepec","Liquenes","Escasa < 15%","Escasa < 15%"
"1774",50915,2010,"Veracruz de Ignacio de la Llave","Ixcatepec","Musgos","Escasa < 15%","Escasa < 15%"
"1775",50915,2010,"Veracruz de Ignacio de la Llave","Ixcatepec","Bromeliaceas","Escasa < 15%","Escasa < 15%"
"1776",51140,2010,"Veracruz de Ignacio de la Llave","Chalma","Liquenes","Escasa < 15%","Escasa < 15%"
"1777",51145,2010,"Veracruz de Ignacio de la Llave","Tantoyuca","Liquenes","Escasa < 15%","Escasa < 15%"
"1778",51145,2010,"Veracruz de Ignacio de la Llave","Tantoyuca","Musgos","Escasa < 15%","Escasa < 15%"
"1779",51145,2010,"Veracruz de Ignacio de la Llave","Tantoyuca","Otras","Abundante 15 - 40 %","Abundante 15 - 40 %"
"1780",51155,2010,"Veracruz de Ignacio de la Llave","Temapache","Bromeliaceas","Escasa < 15%","Escasa < 15%"
"1781",51155,2010,"Veracruz de Ignacio de la Llave","Temapache","Musgos","Escasa < 15%","Escasa < 15%"
"1782",51155,2010,"Veracruz de Ignacio de la Llave","Temapache","Liquenes","Escasa < 15%","Escasa < 15%"
"1783",51376,2010,"Veracruz de Ignacio de la Llave","Chalma","Liquenes","Abundante 15 - 40 %","Abundante 15 - 40 %"
"1784",51376,2010,"Veracruz de Ignacio de la Llave","Chalma","Musgos","Abundante 15 - 40 %","Abundante 15 - 40 %"
"1785",51381,2010,"Veracruz de Ignacio de la Llave","Chicontepec","Otras","Abundante 15 - 40 %","Abundante 15 - 40 %"
"1786",51381,2010,"Veracruz de Ignacio de la Llave","Chicontepec","Liquenes","Escasa < 15%","Escasa < 15%"
"1787",51381,2010,"Veracruz de Ignacio de la Llave","Chicontepec","Musgos","Escasa < 15%","Escasa < 15%"
"1788",52310,2010,"Veracruz de Ignacio de la Llave","Chicontepec","Liquenes","Escasa < 15%","Escasa < 15%"
"1789",52310,2010,"Veracruz de Ignacio de la Llave","Chicontepec","Musgos","Escasa < 15%","Escasa < 15%"
"1790",52545,2010,"Veracruz de Ignacio de la Llave","Chicontepec","Liquenes","Escasa < 15%","Escasa < 15%"
"1791",52545,2010,"Veracruz de Ignacio de la Llave","Chicontepec","Musgos","Escasa < 15%","Escasa < 15%"
"1792",53009,2010,"Veracruz de Ignacio de la Llave","Ilamatlan","Liquenes","Abundante 15 - 40 %","Abundante 15 - 40 %"
"1793",53009,2010,"Veracruz de Ignacio de la Llave","Ilamatlan","Musgos","Abundante 15 - 40 %","Abundante 15 - 40 %"
"1794",53014,2010,"Veracruz de Ignacio de la Llave","Ixhuatlán de Madero","Liquenes","Abundante 15 - 40 %","Abundante 15 - 40 %"
"1795",53014,2010,"Veracruz de Ignacio de la Llave","Ixhuatlán de Madero","Musgos","Abundante 15 - 40 %","Abundante 15 - 40 %"
"1796",53703,2010,"Veracruz de Ignacio de la Llave","Ilamatlan","Bromeliaceas","Escasa < 15%","Escasa < 15%"
"1797",53703,2010,"Veracruz de Ignacio de la Llave","Ilamatlan","Liquenes","Abundante 15 - 40 %","Abundante 15 - 40 %"
"1798",53703,2010,"Veracruz de Ignacio de la Llave","Ilamatlan","Musgos","Abundante 15 - 40 %","Abundante 15 - 40 %"
"1799",54398,2010,"Veracruz de Ignacio de la Llave","Huayacocotla","Bromeliaceas","Escasa < 15%","Escasa < 15%"
"1800",54398,2010,"Veracruz de Ignacio de la Llave","Huayacocotla","Musgos","Muy Abundante > 40 %","Muy Abundante > 40 %"
"1801",54398,2010,"Veracruz de Ignacio de la Llave","Huayacocotla","Helechos","Abundante 15 - 40 %","Abundante 15 - 40 %"
"1802",54398,2010,"Veracruz de Ignacio de la Llave","Huayacocotla","Liquenes","Muy Abundante > 40 %","Muy Abundante > 40 %"
"1803",54634,2010,"Veracruz de Ignacio de la Llave","Zacualpan","Liquenes","Abundante 15 - 40 %","Escasa < 15%"
"1804",54634,2010,"Veracruz de Ignacio de la Llave","Zacualpan","Musgos","Escasa < 15%","Abundante 15 - 40 %"
"1805",55374,2010,"Puebla","Xicotepec","Helechos","Escasa < 15%","Escasa < 15%"
"1806",55374,2010,"Puebla","Xicotepec","Bromeliaceas","Escasa < 15%","Escasa < 15%"
"1807",55374,2010,"Puebla","Xicotepec","Musgos","Escasa < 15%","Escasa < 15%"
"1808",55374,2010,"Puebla","Xicotepec","Liquenes","Escasa < 15%","Escasa < 15%"
"1809",55374,2010,"Puebla","Xicotepec","Otras","Escasa < 15%","Escasa < 15%"
"1810",55374,2010,"Puebla","Xicotepec","Orquideas","Escasa < 15%","Escasa < 15%"
"1811",55614,2010,"Puebla","Xicotepec","Liquenes","Muy Abundante > 40 %","Muy Abundante > 40 %"
"1812",55614,2010,"Puebla","Xicotepec","Musgos","Muy Abundante > 40 %","Muy Abundante > 40 %"
"1813",55614,2010,"Puebla","Xicotepec","Orquideas","Escasa < 15%","Escasa < 15%"
"1814",55614,2010,"Puebla","Xicotepec","Otras","Abundante 15 - 40 %","Abundante 15 - 40 %"
"1815",55614,2010,"Puebla","Xicotepec","Bromeliaceas","Muy Abundante > 40 %","Muy Abundante > 40 %"
"1816",56596,2010,"Puebla","Olintla","Liquenes","Muy Abundante > 40 %","Muy Abundante > 40 %"
"1817",56596,2010,"Puebla","Olintla","Musgos","Muy Abundante > 40 %","Muy Abundante > 40 %"
"1818",56596,2010,"Puebla","Olintla","Otras","Abundante 15 - 40 %","Abundante 15 - 40 %"
"1819",57105,2010,"Puebla","Cuetzalan del Progreso","Bromeliaceas","Abundante 15 - 40 %","Abundante 15 - 40 %"
"1820",57105,2010,"Puebla","Cuetzalan del Progreso","Orquideas","Abundante 15 - 40 %","Abundante 15 - 40 %"
"1821",57105,2010,"Puebla","Cuetzalan del Progreso","Cactaceas","Escasa < 15%","Escasa < 15%"
"1822",57105,2010,"Puebla","Cuetzalan del Progreso","Liquenes","Escasa < 15%","Escasa < 15%"
"1823",57105,2010,"Puebla","Cuetzalan del Progreso","Musgos","Muy Abundante > 40 %","Muy Abundante > 40 %"
"1824",57105,2010,"Puebla","Cuetzalan del Progreso","Helechos","Escasa < 15%","Escasa < 15%"
"1825",57349,2010,"Puebla","Ahuacatlan","Musgos","Escasa < 15%","Escasa < 15%"
"1826",57349,2010,"Puebla","Ahuacatlan","Liquenes","Muy Abundante > 40 %","Muy Abundante > 40 %"
"1827",57591,2010,"Puebla","Chignahuapan","Musgos","Muy Abundante > 40 %","Muy Abundante > 40 %"
"1828",57591,2010,"Puebla","Chignahuapan","Bromeliaceas","Muy Abundante > 40 %","Muy Abundante > 40 %"
"1829",57591,2010,"Puebla","Chignahuapan","Liquenes","Muy Abundante > 40 %","Muy Abundante > 40 %"
"1830",57601,2010,"Puebla","Zongozotla","Musgos","Muy Abundante > 40 %","Muy Abundante > 40 %"
"1831",57601,2010,"Puebla","Zongozotla","Otras","Abundante 15 - 40 %","Abundante 15 - 40 %"
"1832",57601,2010,"Puebla","Zongozotla","Liquenes","Escasa < 15%","Escasa < 15%"
"1833",57854,2010,"Puebla","Xochitlan de Vicente Suarez","Cactaceas","Escasa < 15%","Escasa < 15%"
"1834",57854,2010,"Puebla","Xochitlan de Vicente Suarez","Liquenes","Escasa < 15%","Escasa < 15%"
"1835",57854,2010,"Puebla","Xochitlan de Vicente Suarez","Musgos","Escasa < 15%","Escasa < 15%"
"1836",57854,2010,"Puebla","Xochitlan de Vicente Suarez","Helechos","Escasa < 15%","Escasa < 15%"
"1837",57854,2010,"Puebla","Xochitlan de Vicente Suarez","Otras","Escasa < 15%","Escasa < 15%"
"1838",58103,2010,"Puebla","Tetela de Ocampo","Helechos","Abundante 15 - 40 %","Escasa < 15%"
"1839",58103,2010,"Puebla","Tetela de Ocampo","Liquenes","Abundante 15 - 40 %","Escasa < 15%"
"1840",58103,2010,"Puebla","Tetela de Ocampo","Musgos","Abundante 15 - 40 %","Escasa < 15%"
"1841",58103,2010,"Puebla","Tetela de Ocampo","Otras","Abundante 15 - 40 %","Escasa < 15%"
"1842",58108,2010,"Puebla","Zacapoaxtla","Helechos","Abundante 15 - 40 %","Escasa < 15%"
